ticker,name,sector,price,day_chg,pe_ttm,pb,ps_ttm,ev_ebitda,earn_yld,book_yld,sales_yld,ebitda_yld,roe,gross_margin,asset_turnover,gp_assets,op_margin_ttm,op_margin_5y,margin_ratio,margin_stability,debt_equity,current_ratio,rev_growth,eps_growth,w52_high,w52_low,w52_pos,mom_12_1,mean_target,upside_pct,analyst_score,analyst_score_3m_ago,revision_3m,buy_ratio,strong_buy,buy,hold,sell,strong_sell,total_recs,sue,pead_decay,last_report,has_earnings,score_value_raw,cyc_guard,score_value,score_momentum,score_quality,score_sentiment,score_catalyst,weighted_mean,worst_lens,score_composite,rank,score_value_pct,score_momentum_pct,score_quality_pct,score_sentiment_pct,score_catalyst_pct,score_composite_pct,as_of,version,universe,in_top_n
V,Visa Inc,Financials,378.4,1.54,30.3562,18.3758,15.4156,24.6068,0.03294219961655279,0.05441939942750791,0.06486935312281066,0.040639172911552904,61.260000000000005,80.18,0.4609,0.36954962,60.68,63.94,0.9490147012824524,-0.05233098915136383,0.6782,0.9852,14.39,14.72,385.5699,293.89,0.921794199164702,8.101899999999999,423.41679000000005,11.9,0.7794117647058824,0.7857142857142857,-0.006302521008403339,0.8823529411764706,12,33,6,0,0,51,0.43606339407454564,0.0,2026-06-30,False,0.26934071500940804,1.0,0.26934071500940804,0.4,0.6759874677408603,0.3792080536912752,0.22843323304790558,0.4202380147700509,0.22843323304790558,0.38187705842562186,106,0.23333333333333334,0.4,0.8466666666666667,0.2866666666666667,0.26,0.3,2026-09-03,v2,SPY Top 150,False
MAR,Marriott International Inc,Cons Discretionary,333.14,-0.42,35.8239,366.336,3.4447,24.101,0.027914325352627712,0.0027297344514325647,0.29030104218074143,0.04149205427160699,309.12,19.81,0.9668,0.19152307999999998,15.8,15.05,1.0498338870431894,-0.04863194883803638,76.1214,0.5347,4.72,8.84,410.98,256.76,0.4952665023991699,28.2022,387.099792,16.2,0.65625,0.6612903225806451,-0.005040322580645129,0.5,5,11,15,1,0,32,1.0291995111072474,0.0,2026-06-30,False,0.32186134028079316,1.0,0.32186134028079316,0.6133333333333333,0.5016316030054567,0.31412751677852346,0.30188845174728074,0.4003969204229655,0.30188845174728074,0.38069522668782857,107,0.3,0.6133333333333333,0.5266666666666666,0.22,0.4,0.29333333333333333,2026-09-03,v2,SPY Top 150,False
ABBV,AbbVie Inc,Healthcare,261.72,0.67,70.2422,261.0115,6.8839,28.7574,0.01423645614744413,0.0038312488147073977,0.14526649137843375,0.0347736582583961,95.59,72.79,0.4774,0.34749946000000004,26.2,25.49,1.0278540604158495,-0.02747319237902722,49.2176,0.8085,10.39,67.6,267.47,190.75,0.9250521376433786,21.2909,282.119658,7.8,0.7692307692307693,0.7564102564102564,0.012820512820512886,0.8205128205128205,10,22,7,0,0,39,-1.5858431005586042,0.0,2026-06-30,False,0.165801852655956,1.0,0.165801852655956,0.54,0.6284209448713919,0.6083557046979866,0.19176579495487156,0.43441275680823466,0.165801852655956,0.38069057597777894,108,0.1,0.54,0.7466666666666667,0.7133333333333334,0.18,0.2866666666666667,2026-09-03,v2,SPY Top 150,False
AMD,Advanced Micro Devices Inc,Technology,457.06,-0.55,123.2831,13.086,19.2036,103.295,0.008111411864237677,0.07641754546843955,0.05207356953904476,0.00968101069751682,10.07,53.2,0.5197,0.2764804,15.71,9.46,1.660676532769556,-0.5072250692037429,0.048,2.6092,39.54,124.33,584.73,149.22,0.7068494408853988,185.5108,614.072946,34.4,0.7796610169491526,0.7763157894736842,0.003345227475468393,0.8305084745762712,17,32,10,0,0,59,0.4165501684478027,0.0,2026-06-30,False,0.1119221305543494,0.9032463399108848,0.1010932547782443,0.96,0.44502999266729515,0.7341140939597316,0.31845869011802824,0.4493739338044002,0.1010932547782443,0.37971779799916905,109,0.04,0.96,0.3933333333333333,0.86,0.43333333333333335,0.28,2026-09-03,v2,SPY Top 150,False
COST,Costco Wholesale Corp,Cons Staples,928.48,-1.22,48.2643,13.2328,1.4529,29.9698,0.02071924797417553,0.07556979626382927,0.6882786151834263,0.03336692270218687,28.27,12.88,3.5591,0.45841208,3.82,3.52,1.0852272727272727,-0.08178943300847807,0.1692,1.0725,9.23,12.79,1096.5,844.06,0.3344160988749804,-0.6099999999999999,1099.893846,18.5,0.7282608695652174,0.7333333333333333,-0.005072463768115876,0.6521739130434783,13,17,15,1,0,46,-0.7934876073053161,0.0,2026-06-30,True,0.40245476914169925,1.0,0.40245476914169925,0.31333333333333335,0.6929987191574056,0.3871744966442953,0.13507058551261283,0.43754212852173086,0.13507058551261283,0.37704781991990727,110,0.3933333333333333,0.31333333333333335,0.8733333333333333,0.29333333333333333,0.1,0.2733333333333333,2026-09-03,v2,SPY Top 150,False
AVGO,Broadcom Inc,Technology,367.24,-0.66,68.3526,22.4879,26.5539,58.8775,0.014630021389091271,0.04446835853948123,0.037659251560034496,0.016984416797588213,36.4,68.35,0.4402,0.3008767,43.43,37.02,1.1731496488384656,-0.159692139401379,0.7402,2.238,32.29,125.78,495.0,289.96,0.37690206788919245,22.282899999999998,524.380674,42.8,0.8026315789473685,0.8026315789473685,0.0,0.9122807017543859,17,35,5,0,0,57,0.5467102747121745,0.0,2026-09-30,False,0.09016717325227963,1.0,0.09016717325227963,0.5666666666666667,0.5803743155348589,0.7111677852348993,0.350039342744735,0.44806021309888433,0.09016717325227963,0.3764816051295634,111,0.02666666666666667,0.5666666666666667,0.68,0.82,0.49333333333333335,0.26666666666666666,2026-09-03,v2,SPY Top 150,False
KO,Coca-Cola Co,Cons Staples,88.24,0.27,26.2553,10.0141,7.4981,25.0158,0.038087548037919965,0.09985919853007261,0.13336711967031648,0.03997473596686894,42.99,61.89,0.474,0.29335859999999997,30.35,26.86,1.1299329858525688,-0.12215832641041573,1.2045,1.3046,6.52,17.61,92.49,65.35,0.8434045689019897,28.3875,96.1299,8.9,0.75,0.7714285714285715,-0.021428571428571463,0.7714285714285715,8,19,8,0,0,35,0.9435033891402996,0.0,2026-06-30,False,0.3751975683890577,1.0,0.3751975683890577,0.62,0.561191302650249,0.21462416107382548,0.3111316824809072,0.41375136747924035,0.21462416107382548,0.3739259261981574,112,0.36,0.62,0.64,0.10666666666666667,0.4266666666666667,0.26,2026-09-03,v2,SPY Top 150,False
ORLY,O'Reilly Automotive Inc,Cons Discretionary,86.97,-1.11,28.096,182.0263,4.0094,19.4777,0.03559225512528474,0.005493711622990744,0.24941387738813786,0.051340764053250644,423.35,51.64,1.1064,0.57134496,19.56,20.29,0.9640216855593888,-0.03664148923105213,17.5459,0.7519,8.47,-76.61,108.72,82.59,0.1676234213547645,-14.185299999999998,109.385616,25.8,0.7638888888888888,0.7638888888888888,0.0,0.8055555555555556,9,20,7,0,0,36,-1.0669177486446446,0.0,2026-06-30,False,0.3922470690403821,1.0,0.3922470690403821,0.15333333333333332,0.7185948156824653,0.5887516778523489,0.04302707706549409,0.4531779424284623,0.04302707706549409,0.37114776935586874,113,0.37333333333333335,0.15333333333333332,0.9066666666666666,0.66,0.03333333333333333,0.25333333333333335,2026-09-03,v2,SPY Top 150,False
BA,Boeing Co,Industrials,208.87,1.56,75.2572,27.9744,1.9496,32.6534,0.013287765157353715,0.035746968657057884,0.5129257283545343,0.030624682268921462,132.92,4.68,0.5794,0.027115919999999998,4.89,-4.44,,,7.5246,1.1375,24.78,,254.35,176.77,0.4137664346481052,-10.6416,275.651634,32.0,0.8108108108108109,0.7972972972972973,0.013513513513513598,0.8648648648648649,14,18,5,0,0,37,-0.30552127747797514,0.0,2026-06-30,False,0.30320958170502244,1.0,0.30320958170502244,0.19333333333333333,0.39761433305716654,0.8747919463087248,0.18053691275167785,0.4164589548512356,0.18053691275167785,0.36927454643132407,114,0.28,0.19333333333333333,0.25333333333333335,0.9733333333333334,0.14666666666666667,0.24666666666666667,2026-09-03,v2,SPY Top 150,False
WM,Waste Management Inc,Industrials,219.04,-0.33,31.7082,9.018,3.5245,15.138,0.03153758333806397,0.11088933244621867,0.28372818839551706,0.06605892456070815,28.92,40.88,0.5592,0.22860096000000005,17.57,17.07,1.0292911540714704,-0.02887036539265659,2.3532,0.9074,7.17,4.83,248.13,194.11,0.4614957423176599,-2.4477,264.44316,20.7,0.7564102564102564,0.7564102564102564,0.0,0.717948717948718,12,16,11,0,0,39,-0.33391607077263674,0.0,2026-06-30,False,0.5130214213344912,1.0,0.5130214213344912,0.29333333333333333,0.48206593720538243,0.5293154362416108,0.13235362184679472,0.4279246003539122,0.13235362184679472,0.3688104046524887,115,0.5733333333333334,0.29333333333333333,0.49333333333333335,0.5266666666666666,0.09333333333333334,0.24,2026-09-03,v2,SPY Top 150,False
CRWD,CrowdStrike Holdings Inc,Technology,203.42,-5.42,,24.4848,45.1792,3229.764,,0.04084166503300007,0.02213407939936962,0.00030962014562054685,-0.58,75.16,0.4897,0.36805852,-3.91,-5.59,,,0.161,1.5311,23.17,,233.88,85.68,0.7944669365721997,108.86099999999999,226.875132,11.5,0.7213114754098361,0.725,-0.0036885245901638886,0.7377049180327869,12,33,14,1,1,61,0.7934193249923772,0.0,2026-09-30,False,0.19808510638297872,1.0,0.19808510638297872,0.94,0.5207982601491301,0.3208456375838926,0.2946308724832215,0.4081245130297454,0.19808510638297872,0.3661166317003921,116,0.14666666666666667,0.94,0.5466666666666666,0.22666666666666666,0.38666666666666666,0.23333333333333334,2026-09-03,v2,SPY Top 150,False
ADP,Automatic Data Processing Inc,Industrials,281.16,-0.82,24.2882,14.8429,4.8841,16.9572,0.04117225648668901,0.0673722790020818,0.20474601257140518,0.0589720000943552,70.19999999999999,46.53,0.3292,0.15317676,26.33,25.27,1.0419469726948951,-0.04109105210811516,0.8231,1.0507,6.74,9.61,302.68,188.16,0.8120852252881594,-4.4978,291.06312,3.5,0.5869565217391305,0.5869565217391305,0.0,0.34782608695652173,3,5,13,1,1,23,0.6835394284682381,0.0,2026-06-30,False,0.48418367346938773,1.0,0.48418367346938773,0.25333333333333335,0.5312511546629337,0.2625637583892617,0.24622078222633648,0.39520046711136325,0.24622078222633648,0.3654045301343579,117,0.5133333333333333,0.25333333333333335,0.5733333333333334,0.14666666666666667,0.3,0.22666666666666666,2026-09-03,v2,SPY Top 150,False
TT,Trane Technologies PLC,Industrials,439.02,-0.26,35.6323,12.5913,4.7312,24.7727,0.028064424693326,0.07941991692676689,0.2113628677713899,0.040367016917816786,34.57,35.39,0.9929,0.35138731,17.94,16.35,1.0972477064220183,-0.09280495928738762,0.5354,1.0734,7.04,4.73,505.87,348.06,0.5763893289398643,8.7318,532.937148,21.4,0.7121212121212122,0.7121212121212122,0.0,0.5757575757575758,9,10,14,0,0,33,-1.2576880633455574,0.0,2026-06-30,False,0.36539151830945144,1.0,0.36539151830945144,0.41333333333333333,0.6299896246988355,0.492006711409396,0.09070585512612822,0.43368532087114525,0.09070585512612822,0.36508942772214187,118,0.3333333333333333,0.41333333333333333,0.7666666666666667,0.48,0.04666666666666667,0.22,2026-09-03,v2,SPY Top 150,False
SBUX,Starbucks Corp,Cons Discretionary,106.72,0.54,63.3132,64.1154,3.2743,26.6961,0.0157944946709375,0.015596876881373276,0.30540878966496654,0.03745865500953323,115.68,22.34,1.2458,0.27831172,9.17,14.65,0.625938566552901,-0.4685030491947028,8.0719,0.7597,4.49,-24.99,110.51,77.99,0.8834563345633455,21.8728,113.32557,6.2,0.6358695652173914,0.6329787234042553,0.002890841813136036,0.4782608695652174,8,14,20,3,1,46,1.9572762913530979,0.0,2026-06-30,False,0.2796938775510204,1.0,0.2796938775510204,0.5533333333333333,0.4482503594929958,0.36616107382550334,0.3507428835917612,0.38557555787285197,0.2796938775510204,0.3643992218084857,119,0.24666666666666667,0.5533333333333333,0.41333333333333333,0.2733333333333333,0.5,0.21333333333333335,2026-09-03,v2,SPY Top 150,False
MCD,McDonald's Corp,Cons Discretionary,260.95,-0.06,22.3141,160.4594,7.0769,17.7148,0.04481471356675824,0.0062321060654595495,0.14130480860263675,0.05644997403301194,95.13000000000001,57.38,0.4616,0.26486608,46.22,43.93,1.0521283860687458,-0.05081514685854655,40.6406,1.0814,6.3,5.44,341.75,259.85,0.013431013431013019,-16.5399,323.165886,23.8,0.6951219512195121,0.6890243902439024,0.0060975609756097615,0.6097560975609756,8,17,15,1,0,41,0.516204398254754,0.0,2026-06-30,False,0.39324431900419743,1.0,0.39324431900419743,0.10666666666666667,0.5572310373396567,0.5962416107382551,0.21702846563295533,0.4279496496122074,0.10666666666666667,0.36369305302309923,120,0.38,0.10666666666666667,0.6333333333333333,0.6733333333333333,0.24666666666666667,0.20666666666666667,2026-09-03,v2,SPY Top 150,False
SCHW,Charles Schwab Corp,Financials,108.24,-0.04,18.6928,3.3178,6.3637,31.7401,0.05349653342463409,0.30140454518054133,0.15714128572999986,0.031505886874962585,19.08,87.76,0.0594,0.052129440000000006,44.03,35.74,1.231952993844432,-0.20860071003638048,5.8093,0.3699,11.2,43.25,114.53,83.96,0.7942427216225055,13.930900000000001,125.50437,16.0,0.7666666666666667,0.7678571428571429,-0.0011904761904761862,0.8333333333333334,8,17,4,1,0,30,1.2688339381527751,0.0,2026-06-30,True,0.5457504704009264,1.0,0.5457504704009264,0.44,0.2146527345275167,0.4473825503355705,0.4176070354084703,0.3969510033368713,0.2146527345275167,0.3604913495750004,121,0.6066666666666667,0.44,0.02666666666666667,0.38666666666666666,0.6466666666666666,0.2,2026-09-03,v2,SPY Top 150,False
EQIX,Equinix Inc,Real Estate,1019.24,-0.81,69.0979,7.1482,10.8034,28.6798,0.014472219850386192,0.13989535827201252,0.092563452246515,0.034867746637005835,10.76,51.49,0.2449,0.12609901,21.82,16.84,1.2957244655581948,-0.2590699715907441,1.5289,1.1314,9.64,52.11,1128.68,720.62,0.7318041464490516,36.345200000000006,1235.32557,21.2,0.78125,0.7692307692307693,0.012019230769230727,0.825,12,21,7,0,0,40,0.011514961386430985,0.0,2026-06-30,False,0.24092777536546534,1.0,0.24092777536546534,0.7066666666666667,0.23332758620689653,0.76048322147651,0.2606711409395973,0.3920942018063436,0.23332758620689653,0.3603408786864542,122,0.22,0.7066666666666667,0.04,0.8933333333333333,0.3333333333333333,0.19333333333333333,2026-09-03,v2,SPY Top 150,False
SO,Southern Co,Utilities,88.31,0.25,22.8714,2.7267,3.6831,13.7228,0.043722727948442154,0.3667436828400631,0.27151041242431645,0.07287142565657155,12.61,40.03546,0.1842,0.07374531732,25.26,22.53,1.1211717709720372,-0.11437436247819194,1.9101,0.7867,6.85,6.93,100.84,83.8,0.2646713615023476,-4.007099999999999,102.108222,15.6,0.6328125,0.6363636363636364,-0.0035511363636363535,0.4375,5,9,16,2,0,32,2.1146499248146036,0.0,2026-06-30,False,0.6838789984078738,1.0,0.6838789984078738,0.26666666666666666,0.23608108828767058,0.3031140939597315,0.40435084471187227,0.38973618825366346,0.23608108828767058,0.3590051682604649,123,0.7733333333333333,0.26666666666666666,0.04666666666666667,0.18,0.6066666666666667,0.18666666666666668,2026-09-03,v2,SPY Top 150,False
EMR,Emerson Electric Co,Industrials,148.98,0.91,35.0043,3.9344,4.8385,22.3583,0.028567918798547608,0.2541683611224075,0.2066756226103131,0.04472611960658905,12.68,53.16,0.4432,0.23560511999999997,19.86,15.2,1.306578947368421,-0.2674122307647958,0.6435,0.8963,4.82,-1.79,166.35,122.64,0.6026080988332188,17.3122,173.95406400000002,16.8,0.7132352941176471,0.7132352941176471,0.0,0.6764705882352942,7,16,10,1,0,34,0.4722098507280315,0.0,2026-06-30,False,0.4655760602113186,1.0,0.4655760602113186,0.5066666666666667,0.3419046462684151,0.45169127516778523,0.19100671140939599,0.38862133734498727,0.19100671140939599,0.3490984121578691,124,0.4866666666666667,0.5066666666666667,0.17333333333333334,0.3933333333333333,0.17333333333333334,0.18,2026-09-03,v2,SPY Top 150,False
MO,Altria Group Inc,Cons Staples,69.56,-0.01,13.7487,27.0919,4.6732,11.9011,0.07273414941048972,0.036911401562828745,0.21398613369853636,0.08402584635033737,149.65,62.86,0.68,0.42744800000000005,46.78,45.18,1.0354138999557327,-0.034801250116175866,8.6709,0.5176,-0.58,-8.27,77.06,54.7,0.6645796064400715,2.8203000000000005,71.10981000000001,2.2,0.6458333333333334,0.6521739130434783,-0.0063405797101449,0.5,6,6,9,2,1,24,-1.9793581876732331,0.0,2026-06-30,False,0.6018895643363729,1.0,0.6018895643363729,0.35333333333333333,0.6663276147758763,0.1666174496644295,0.042388336033325626,0.42538574918807415,0.042388336033325626,0.34878626655712447,125,0.66,0.35333333333333333,0.82,0.07333333333333333,0.02666666666666667,0.17333333333333334,2026-09-03,v2,SPY Top 150,False
PG,Procter & Gamble Co,Cons Staples,147.64,0.98,20.8828,6.2872,3.8496,15.5609,0.0478862987721953,0.15905331467107775,0.2597672485453034,0.06426363513678515,29.830000000000002,50.87,0.6829,0.34739122999999994,22.89,22.46,1.0191451469278718,-0.01896418465417827,0.6286,0.6773,3.26,1.72,167.25,137.62,0.33817077286533864,-8.3939,163.24488000000002,10.6,0.6621621621621622,0.6959459459459459,-0.03378378378378377,0.5135135135135135,6,13,17,1,0,37,-0.8288154760384036,0.0,2026-06-30,False,0.6209769865392966,1.0,0.6209769865392966,0.21333333333333335,0.629206482301517,0.14304697986577183,0.09861143253876417,0.40874063551258155,0.09861143253876417,0.3467147949178181,126,0.68,0.21333333333333335,0.7533333333333333,0.04666666666666667,0.06666666666666667,0.16666666666666666,2026-09-03,v2,SPY Top 150,False
AAPL,Apple Inc,Technology,324.96,-0.05,34.3608,38.486,9.49,26.643,0.029102931247235224,0.025983474510211508,0.1053740779768177,0.03753331081334684,137.17999999999998,48.65,1.2508,0.6085141999999999,33.17,30.67,1.0815128790348876,-0.07836087483280095,0.7844,1.0033,14.24,32.61,344.5699,225.95,0.8346828820459297,33.7091,328.890432,1.2,0.6933962264150944,0.7175925925925926,-0.024196366177498208,0.6415094339622641,12,22,15,3,1,53,-0.3649840802328873,0.0,2026-06-30,False,0.23862932407005355,1.0,0.23862932407005355,0.6933333333333334,0.749223233246674,0.1032214765100671,0.20761860680398056,0.40554472064745933,0.1032214765100671,0.3450800718199809,127,0.21333333333333335,0.6933333333333334,0.94,0.02666666666666667,0.21333333333333335,0.16,2026-09-03,v2,SPY Top 150,False
INTC,Intel Corp,Technology,90.05,1.21,,7.5624,9.366,34.0858,,0.13223315349624457,0.10676916506512919,0.029337730081148164,-10.76,38.6,0.277,0.10692200000000002,9.36,2.79,3.354838709677419,-1.2104036946562262,0.5773,1.604,7.47,,142.35,23.72,0.5591334401078986,274.605,116.78653200000001,29.7,0.5954545454545455,0.5909090909090909,0.004545454545454519,0.34545454545454546,4,15,34,2,0,55,2.2949705398278684,0.0,2026-06-30,False,0.3535460992907801,0.5,0.17677304964539006,0.9733333333333334,0.20984034701787466,0.5668322147651006,0.4557046979865772,0.38620084750104994,0.17677304964539006,0.344315287929918,128,0.10666666666666667,0.9733333333333334,0.02,0.6,0.72,0.15333333333333332,2026-09-03,v2,SPY Top 150,False
CME,CME Group Inc,Financials,277.77,-3.03,22.13,3.0173,7.523,8.819,0.045187528242205156,0.3314221323699997,0.13292569453675396,0.11339154099104205,15.58,95.97,0.0645,0.06190065,83.82,76.32,1.0982704402515724,-0.09373661535689443,0.1291,1.0184,16.57,13.39,329.16,218.31,0.5364005412719889,5.8335,291.022728,4.8,0.6190476190476191,0.6309523809523809,-0.011904761904761862,0.5238095238095238,2,9,7,3,0,21,1.7762782820292842,0.0,2026-06-30,False,0.6216521927920104,1.0,0.6216521927920104,0.38,0.39730818786961114,0.12324832214765102,0.40490627169636656,0.39799110974287116,0.12324832214765102,0.3430425522238272,129,0.6866666666666666,0.38,0.24666666666666667,0.03333333333333333,0.6133333333333333,0.14666666666666667,2026-09-03,v2,SPY Top 150,False
MRSH,Marsh & McLennan Companies Inc,Other,187.84,0.14,22.4733,5.2889,3.2005,,0.04449724784522078,0.18907523303522472,0.3124511795032026,,26.529999999999998,,0.4742,,21.62,22.5,0.9608888888888889,-0.03989649699931221,1.3542,1.1392,8.33,-1.95,207.83,156.6,0.6097989459301191,-7.458600000000001,208.85316,11.2,0.6129032258064516,0.6290322580645161,-0.016129032258064502,0.3870967741935484,3,9,18,1,0,31,0.0941402621867388,0.0,2026-06-30,True,0.5875510204081632,1.0,0.5875510204081632,0.22666666666666666,0.5544260968107496,0.15240268456375838,0.1446239296459153,0.3880563771715713,0.1446239296459153,0.33936988766644016,130,0.64,0.22666666666666666,0.6266666666666667,0.06666666666666667,0.11333333333333333,0.14,2026-09-03,v2,SPY Top 150,False
PLD,Prologis Inc,Real Estate,136.59,-2.21,32.6222,2.3509,14.9385,27.4517,0.03065397183513068,0.4253690076141052,0.06694112528031597,0.036427616504624484,7.9,74.31,0.0928,0.06895968,38.37,36.59,1.0486471713582945,-0.04750092522774551,0.6783,0.2736,7.35,21.55,153.35,110.51,0.6087768440709619,25.4894,161.888586,18.5,0.717391304347826,0.73,-0.012608695652173929,0.6521739130434783,5,10,8,0,0,23,1.0814942485960324,0.0,2026-06-30,True,0.39457446808510643,1.0,0.39457446808510643,0.5866666666666667,0.27925807787903895,0.3066375838926174,0.339726915065957,0.353374261090072,0.27925807787903895,0.3385510244478654,131,0.38666666666666666,0.5866666666666667,0.08666666666666667,0.20666666666666667,0.4666666666666667,0.13333333333333333,2026-09-03,v2,SPY Top 150,False
UBER,Uber Technologies Inc,Comm Services,76.45,1.61,16.1972,5.3774,2.8094,21.8947,0.06173906601140938,0.18596347677316177,0.3559478892290169,0.04567315377694145,35.730000000000004,36.77,0.8807,0.32383339000000005,12.13,0.29,41.827586206896555,-3.733556078957576,0.4658,0.8425,16.68,-22.8,101.99,65.41,0.3018042646254786,-18.8001,104.383638,36.5,0.7758620689655172,0.775,0.0008620689655172153,0.8620689655172413,15,35,7,1,0,58,0.357013569685265,0.0,2026-06-30,False,0.6703857287595889,0.5,0.33519286437979445,0.09333333333333334,0.4729994429048939,0.7149395973154362,0.1387364036102754,0.39882976230437867,0.09333333333333334,0.33773047651016963,132,0.32,0.09333333333333334,0.48,0.8266666666666667,0.10666666666666667,0.12666666666666668,2026-09-03,v2,SPY Top 150,False
BX,Blackstone Inc,Financials,136.82,0.12,52.8455,15.5015,11.5431,29.248,0.01892308711243152,0.06450988614005096,0.08663184066671864,0.03419037199124726,40.87,83.07,0.3348,0.27811835999999995,47.2,46.47,1.0157090596083496,-0.015586949494622828,1.4637,0.6789,17.19,20.32,190.09,101.73,0.39712539610683556,-13.7563,150.90073800000002,10.3,0.7196969696969697,0.7196969696969697,0.0,0.6666666666666666,7,15,11,0,0,33,1.3645572754555086,0.0,2026-06-30,False,0.20516572586481402,1.0,0.20516572586481402,0.16,0.5739664885866925,0.3944026845637584,0.3792131451052997,0.37524388672075787,0.16,0.33219510937660635,133,0.16,0.16,0.6466666666666666,0.32,0.56,0.12,2026-09-03,v2,SPY Top 150,False
SPGI,S&P Global Inc,Financials,431.71,-1.93,24.949,3.8129,7.6173,16.5342,0.04008176680428073,0.2622675653701907,0.1312801123757762,0.060480700608435856,15.5,63.58,0.2636,0.16759688,44.43,41.74,1.0644465740297075,-0.06245501529876226,0.4798,0.9544,9.67,26.22,552.25,381.61,0.2936005625879042,-18.993399999999998,537.459216,24.5,0.7867647058823529,0.8014705882352942,-0.014705882352941235,0.8529411764705882,10,19,5,0,0,34,-0.21055450800248943,0.0,2026-06-30,False,0.5274424663482414,1.0,0.5274424663482414,0.08666666666666667,0.4231904789113314,0.4435302013422819,0.2080305484841472,0.38739504946820486,0.08666666666666667,0.32724937290789724,134,0.5933333333333334,0.08666666666666667,0.3333333333333333,0.37333333333333335,0.22,0.11333333333333333,2026-09-03,v2,SPY Top 150,False
NFLX,Netflix Inc,Comm Services,82.73,2.38,23.4437,9.8602,6.6155,18.5548,0.042655382896044564,0.10141782113953063,0.15116015418335726,0.05389441007178735,47.96,49.12,0.8412,0.41319743999999997,35.46,23.1,1.535064935064935,-0.4285726831183139,0.4746,1.1416,16.02,35.26,126.71,65.08,0.2863865000811294,-34.6042,98.46427200000001,19.0,0.7456896551724138,0.7629310344827587,-0.017241379310344862,0.7413793103448276,14,29,15,0,0,58,-0.06866525735797707,0.0,2026-06-30,False,0.47415906788247214,0.9771573604060914,0.46332802318464916,0.03333333333333333,0.613531606814654,0.30628187919463085,0.23740800740569312,0.400092398123672,0.03333333333333333,0.3267405851656043,135,0.4666666666666667,0.03333333333333333,0.72,0.2,0.2866666666666667,0.10666666666666667,2026-09-03,v2,SPY Top 150,False
HLT,Hilton Worldwide Holdings Inc,Cons Discretionary,311.51,-0.15,45.7064,245.967,7.8558,27.2716,0.02187877408853027,0.004065586033898856,0.1272944830571043,0.036668182284867776,171.01,51.35,0.5525,0.28370875,31.63,21.09,1.4997629208155523,-0.4053070428268742,73.65,0.6491,-19.74,4.49,358.0,253.54,0.5549492628757419,14.784600000000001,356.43818400000004,14.4,0.696969696969697,0.6774193548387096,0.019550342130987386,0.6363636363636364,5,16,12,0,0,33,-0.4876022185668842,0.0,2026-06-30,False,0.18942828195107833,1.0,0.18942828195107833,0.4666666666666667,0.45444847108343095,0.6461879194630873,0.11952788706317982,0.37752504543156,0.11952788706317982,0.325925613757884,136,0.12666666666666668,0.4666666666666667,0.4266666666666667,0.74,0.08666666666666667,0.1,2026-09-03,v2,SPY Top 150,False
ORCL,Oracle Corp,Technology,145.75,3.13,26.4497,16.5759,6.7096,24.6991,0.037807612184637254,0.060328549279375476,0.1490401812328604,0.04048730520545283,50.38,65.82,0.3019,0.19871057999999997,30.59,28.47,1.0744643484369512,-0.07182225687286588,3.0087,1.115,17.35,34.97,345.72,114.5,0.13515266845428595,-32.513,257.924034,77.0,0.7704081632653061,0.7755102040816326,-0.005102040816326481,0.7959183673469388,15,24,9,1,0,49,0.1338017632099066,0.0,2026-06-30,True,0.36907873787812995,1.0,0.36907873787812995,0.04,0.4955050376634384,0.5724832214765101,0.2486692895163157,0.39671823349131335,0.04,0.3253745867930507,137,0.3466666666666667,0.04,0.5133333333333333,0.62,0.32666666666666666,0.09333333333333334,2026-09-03,v2,SPY Top 150,False
CEG,Constellation Energy Corp,Utilities,290.04,3.47,28.4918,2.7892,3.1572,20.5746,0.03509781761770053,0.35852574214828625,0.31673634866337264,0.04860361805332789,14.69,43.91,0.4053,0.17796723,14.7,7.46,1.970509383378016,-0.6782920795690212,0.7724,1.4553,25.98,7.2,412.7,228.63,0.3336230781767807,-11.5351,354.12615,22.1,0.75,0.75,0.0,0.8214285714285714,5,18,5,0,0,28,0.28702461097243437,0.0,2026-06-30,False,0.5936105080330004,0.7612244897959184,0.4518708561149167,0.17333333333333334,0.3180703368282719,0.5379328859060403,0.18089794029159917,0.360443416635492,0.17333333333333334,0.3230213999750603,138,0.46,0.17333333333333334,0.14666666666666667,0.5466666666666666,0.16,0.08666666666666667,2026-09-03,v2,SPY Top 150,False
APP,Applovin Corp,Technology,319.05,2.34,23.7271,54.7219,15.3219,19.6672,0.04214590067897046,0.018274219279666826,0.06526605708169353,0.05084607875040677,193.1,88.46,0.9235,0.8169280999999999,77.44,31.36,2.4693877551020407,-0.9039702474861144,1.1113,4.3002,60.59,84.72,745.61,297.5,0.04809087054517866,-36.773700000000005,536.645562,68.2,0.7635135135135135,0.7986111111111112,-0.035097597597597674,0.7837837837837838,10,19,8,0,0,37,0.011789255039797568,0.0,2026-06-30,False,0.3176856274424663,0.6074380165289257,0.19297432741339898,0.02666666666666667,0.7025015903398757,0.4416241610738255,0.27919925943068735,0.3918654467513473,0.02666666666666667,0.31882569073441125,139,0.13333333333333333,0.02666666666666667,0.8933333333333333,0.36666666666666664,0.3466666666666667,0.08,2026-09-03,v2,SPY Top 150,False
